transaction_id,customer_id,product_category,amount,quantity,payment_method,transaction_date
503935,103322,Clothing,2802.29,3,Card,2021-03-04
503936,101130,Groceries,113.6,2,Card,2023-08-13
503937,103113,Home,1124.68,4,Card,2021-04-07
503938,104445,Beauty,680.03,1,Card,2024-12-06
503939,100185,Groceries,148.06,4,Card,2022-06-14
503940,104917,Books,1425.72,4,Card,2022-12-26
503941,104127,Sports,1187.09,4,Card,2023-10-18
503942,103805,Beauty,1284.88,3,Card,2021-08-24
503943,103457,Books,2065.16,1,Card,2024-01-14
503944,103844,Clothing,455.79,1,Card,2021-12-21
503945,104968,Electronics,1406.38,4,Card,2024-11-26
503946,103844,Beauty,1681.9,2,Card,2024-04-04
503947,101744,Beauty,271.88,3,Card,2024-06-05
503948,103080,Groceries,3827.73,4,Wallet,2024-10-22
503949,101666,Electronics,548.58,4,Card,2023-07-14
503950,104839,Electronics,1550.89,1,UPI,2024-12-04
503951,104511,Groceries,1733.01,2,Card,2023-12-20
503952,102821,Toys,891.49,4,Card,2021-06-13
503953,103908,Electronics,215.35,2,Card,2024-06-07
503954,104552,Beauty,437.0,1,Card,2023-06-01
503955,101194,Beauty,370.27,1,Card,2022-08-17
503956,102887,Beauty,927.37,4,Netbanking,2024-03-26
503957,102389,Electronics,413.39,2,Netbanking,2023-10-15
503958,103854,Sports,999.63,4,Card,2023-07-16
503959,101864,Books,457.96,4,Card,2023-05-24
503960,103535,Electronics,51.18,4,Card,2023-06-28
503961,101975,Electronics,591.67,4,Card,2024-10-29
503962,100524,Beauty,1170.28,2,Netbanking,2024-06-19
503963,100507,Home,1833.06,4,Wallet,2023-06-10
503964,100556,Home,84.53,1,Card,2024-04-06
503965,100143,Books,408.59,1,Netbanking,2021-05-01
503966,102634,Sports,5127.2,2,UPI,2023-08-24
503967,103367,Groceries,414.27,4,UPI,2021-01-02
503968,100599,Clothing,1851.76,4,Card,2021-04-28
503969,103068,Electronics,904.49,3,Card,2022-10-01
503970,102999,Groceries,206.37,4,UPI,2022-01-09
503971,100702,Clothing,1287.37,2,UPI,2024-02-06
503972,101981,Groceries,4119.76,2,Wallet,2024-08-15
503973,103768,Toys,2664.63,3,UPI,2024-12-27
503974,100078,Electronics,1456.55,1,Card,2021-04-22
503975,100702,Home,911.29,2,Wallet,2024-11-30
503976,104971,Beauty,511.62,4,Card,2022-05-15
503977,103664,Sports,579.87,4,Card,2022-11-06
503978,102291,Home,559.96,1,UPI,2023-11-09
503979,103148,Clothing,3112.52,3,Card,2023-11-10
503980,104246,Toys,334.86,2,Wallet,2023-02-11
503981,104222,Groceries,619.84,4,Card,2022-07-15
503982,101602,Sports,728.68,1,Card,2021-06-03
503983,102446,Toys,680.93,1,Card,2023-03-31
503984,103182,Electronics,55.05,1,UPI,2022-01-19
503985,100335,Toys,429.25,4,Card,2023-03-15
503986,104724,Beauty,878.35,1,Card,2022-11-12
503987,102137,Home,1765.01,1,UPI,2024-05-06
503988,101832,Groceries,1061.3,1,Card,2021-06-28
503989,104539,Toys,633.09,2,Card,2022-09-07
503990,100556,Electronics,1362.85,4,UPI,2021-02-16
503991,100176,Clothing,1365.55,2,Card,2022-07-12
503992,103430,Sports,391.9,3,Wallet,2021-07-02
503993,101899,Beauty,181.48,1,Card,2021-12-20
503994,103821,Groceries,2000.58,4,Card,2022-05-02
503995,100322,Electronics,955.47,3,Card,2021-08-04
503996,101892,Beauty,283.07,2,Card,2023-06-11
503997,101151,Clothing,414.69,3,Netbanking,2024-12-17
503998,103693,Electronics,1795.1,2,UPI,2023-05-02
503999,101110,Electronics,1321.06,4,Card,2023-04-09
504000,102263,Home,3534.15,2,Card,2023-10-30
504001,104088,Home,800.47,3,Card,2023-10-06
504002,104574,Beauty,114.32,2,UPI,2024-05-21
504003,103603,Electronics,1496.46,2,UPI,2024-03-08
504004,102115,Beauty,403.1,3,Card,2023-10-05
504005,102842,Beauty,519.62,3,Card,2023-01-04
504006,103448,Clothing,312.76,1,UPI,2021-11-17
504007,104393,Electronics,493.43,3,UPI,2021-04-01
504008,104450,Toys,2172.69,2,Card,2021-11-11
504009,104657,Electronics,1081.65,4,Card,2021-04-22
504010,104041,Home,188.7,4,Cash,2024-02-11
504011,100702,Clothing,1110.02,1,UPI,2022-01-09
504012,103737,Beauty,1254.72,2,Card,2024-07-10
504013,104063,Clothing,2643.55,3,Card,2022-01-03
504014,104402,Clothing,2406.3,2,Wallet,2022-01-13
504015,104628,Beauty,127.93,3,UPI,2023-04-09
504016,102531,Books,2468.17,3,UPI,2023-04-05
504017,103289,Clothing,112.67,3,Card,2022-11-05
504018,100042,Clothing,250.86,1,Netbanking,2022-07-11
504019,102849,Beauty,191.93,3,UPI,2023-12-05
504020,102341,Beauty,290.63,2,Card,2024-07-18
504021,104796,Groceries,2001.06,1,Card,2022-05-10
504022,104520,Home,1440.49,1,Card,2022-12-23
504023,103977,Groceries,1443.72,4,Netbanking,2022-11-17
504024,100271,Home,3113.22,1,UPI,2021-09-04
504025,101973,Beauty,646.8,2,Card,2021-06-23
504026,103475,Groceries,53.95,4,Card,2021-02-05
504027,100131,Groceries,1275.21,3,Card,2021-10-29
504028,101153,Clothing,2480.62,4,Card,2024-03-27
504029,104446,Beauty,4538.72,1,Card,2023-06-05
504030,100618,Sports,592.87,3,Card,2021-02-02
504031,100237,Groceries,2122.19,3,Card,2022-01-17
504032,102894,Groceries,2320.38,2,Wallet,2022-02-28
504033,104725,Sports,237.2,1,Card,2022-12-27
504034,104170,Clothing,1247.97,2,Card,2024-08-11
504035,104862,Home,278.14,1,Cash,2022-11-24
504036,103761,Home,760.08,1,Card,2022-08-18
504037,102159,Home,2587.01,3,UPI,2023-09-09
504038,104725,Home,1919.74,3,Card,2022-02-19
504039,102102,Beauty,1063.71,4,Card,2023-05-24
504040,101737,Beauty,2034.75,1,UPI,2021-11-15
504041,102215,Electronics,249.02,1,Card,2023-11-15
504042,104060,Home,310.18,3,Card,2023-01-28
504043,104588,Clothing,331.14,1,Card,2024-12-28
504044,101772,Groceries,1845.4,1,Netbanking,2021-02-28
504045,102282,Home,2709.31,1,Card,2021-06-26
504046,104506,Clothing,1042.94,2,Card,2023-12-05
504047,100212,Beauty,3853.29,4,Card,2021-11-05
504048,103917,Electronics,1612.48,4,UPI,2021-06-03
504049,102245,Groceries,1045.27,1,Netbanking,2023-08-25
504050,101857,Electronics,1184.83,1,Card,2024-03-09
504051,102210,Sports,2322.82,3,Cash,2023-02-08
504052,102062,Toys,163.41,4,UPI,2022-01-20
504053,103780,Home,270.73,4,UPI,2023-01-18
504054,104641,Home,421.58,3,Card,2022-09-16
504055,102446,Electronics,2751.99,4,Card,2023-11-23
504056,104159,Clothing,3529.31,2,Wallet,2024-10-26
504057,103654,Clothing,578.39,3,Wallet,2024-04-16
504058,101639,Electronics,3140.17,1,UPI,2024-10-15
504059,102935,Beauty,999.83,2,UPI,2024-12-30
504060,103351,Groceries,819.29,4,Card,2021-01-06
504061,100110,Sports,2196.02,1,Wallet,2022-11-22
504062,101948,Clothing,997.81,4,Netbanking,2023-03-06
504063,104962,Books,777.22,4,Card,2023-06-10
504064,103179,Groceries,69.31,1,Netbanking,2024-06-08
504065,101653,Electronics,65.58,1,Card,2024-11-25
504066,101230,Books,1235.32,2,Card,2022-12-28
504067,101021,Groceries,141.5,4,Netbanking,2023-02-24
504068,101972,Home,1652.47,3,UPI,2022-09-09
504069,100943,Groceries,1218.52,3,UPI,2023-06-05
504070,100645,Home,784.39,3,UPI,2021-01-23
504071,101805,Home,1534.64,4,Card,2023-03-18
504072,103046,Sports,6016.51,4,Card,2021-06-10
504073,100701,Electronics,389.4,1,UPI,2024-05-02
504074,100205,Beauty,1027.17,2,Card,2021-09-23
504075,100159,Clothing,2270.71,4,UPI,2021-03-24
504076,101313,Clothing,70.42,3,UPI,2021-06-17
504077,100928,Clothing,323.05,4,Wallet,2022-10-17
504078,102661,Books,933.16,2,Card,2022-07-09
504079,102249,Beauty,1014.21,4,Card,2021-12-10
504080,101602,Groceries,158.35,2,Wallet,2021-01-12
504081,104163,Beauty,677.94,1,Card,2022-03-26
504082,102512,Clothing,930.23,2,Netbanking,2022-07-28
504083,100437,Beauty,709.85,3,Card,2022-08-14
504084,101462,Electronics,1497.15,4,Cash,2022-05-05
504085,104858,Groceries,1820.75,4,Card,2024-04-05
504086,104867,Clothing,790.0,3,Wallet,2022-10-24
504087,101252,Sports,715.44,2,Card,2022-04-10
504088,100823,Groceries,1516.42,4,UPI,2023-06-29
504089,102464,Groceries,1022.43,4,UPI,2022-09-09
504090,102389,Sports,2502.33,2,UPI,2021-01-07
504091,102010,Electronics,837.36,2,Card,2023-10-04
504092,102618,Groceries,1074.9,2,Card,2024-04-01
504093,101135,Sports,215.47,4,Card,2023-03-13
504094,100542,Beauty,2219.45,3,Card,2024-05-03
504095,102835,Sports,708.42,3,UPI,2021-11-15
504096,104661,Clothing,1573.55,1,Card,2021-05-10
504097,100656,Electronics,723.45,2,UPI,2021-04-19
504098,103509,Beauty,51.22,3,UPI,2021-08-07
504099,102163,Electronics,663.81,2,Card,2022-05-21
504100,101447,Groceries,241.5,4,Card,2022-03-05
504101,104283,Electronics,660.22,3,Card,2022-10-04
504102,102254,Sports,515.17,4,Card,2021-09-01
504103,102909,Clothing,321.6,1,UPI,2022-03-14
504104,102193,Toys,208.55,3,UPI,2021-11-03
504105,100387,Electronics,1614.82,3,Wallet,2023-06-20
504106,102983,Beauty,1737.11,1,Card,2024-07-02
504107,102063,Clothing,419.46,2,Netbanking,2024-09-12
504108,100413,Groceries,870.29,3,UPI,2022-02-13
504109,102988,Home,798.5,1,Card,2023-01-19
504110,100042,Beauty,576.67,4,Wallet,2021-01-01
504111,101016,Clothing,440.27,1,Wallet,2023-02-16
504112,103907,Groceries,297.0,4,Card,2021-07-13
504113,100172,Toys,2525.27,1,Card,2023-08-21
504114,103237,Groceries,2199.96,3,Netbanking,2024-10-19
504115,104741,Books,697.85,2,Card,2021-05-02
504116,100842,Sports,1582.72,3,Netbanking,2021-12-30
504117,102054,Sports,877.78,3,Card,2023-10-25
504118,102866,Electronics,157.1,4,Card,2021-05-29
504119,102228,Clothing,2123.8,3,Card,2023-12-21
504120,103105,Clothing,347.03,1,Card,2023-03-05
504121,101981,Groceries,1522.35,2,Cash,2024-02-15
504122,100714,Electronics,949.4,3,UPI,2023-04-26
504123,100422,Groceries,1457.51,2,UPI,2021-08-26
504124,103717,Electronics,814.58,4,Card,2024-03-07
504125,101164,Groceries,1505.06,3,Card,2022-12-31
504126,104254,Electronics,90.04,2,Netbanking,2022-04-03
504127,103707,Sports,100.05,1,UPI,2022-04-30
504128,100225,Sports,2769.97,2,Wallet,2024-01-11
504129,100975,Toys,1712.09,1,Card,2023-04-29
504130,101436,Groceries,2165.58,1,Card,2022-12-15
504131,102982,Beauty,781.86,4,Wallet,2023-12-07
504132,104040,Home,788.64,2,Card,2021-12-10
504133,100283,Home,966.29,3,Card,2024-09-24
504134,101229,Clothing,385.12,3,Card,2021-08-24
504135,101856,Beauty,1636.87,3,UPI,2022-10-25
504136,100898,Electronics,2172.5,3,UPI,2022-01-11
504137,102695,Electronics,2903.08,2,Card,2024-02-21
504138,102369,Electronics,923.37,4,Wallet,2023-08-30
504139,101558,Groceries,692.5,3,UPI,2021-09-03
504140,102565,Home,2182.95,3,Card,2024-07-01
504141,101760,Home,1726.42,1,Card,2022-07-20
504142,101701,Sports,2473.36,2,Cash,2022-11-30
504143,101306,Groceries,1329.6,1,Card,2023-07-04
504144,102666,Home,2627.92,1,UPI,2021-10-08
504145,102197,Electronics,161.91,4,Card,2021-03-08
504146,100952,Electronics,1415.68,3,Card,2021-06-24
504147,100059,Sports,161.58,3,Card,2024-04-29
504148,100725,Sports,1708.32,2,UPI,2021-10-12
504149,100199,Home,1238.07,1,Card,2021-11-01
504150,102130,Groceries,69.35,3,Wallet,2023-05-25
504151,101102,Toys,1147.33,4,Card,2023-03-04
504152,102068,Beauty,239.78,1,Netbanking,2022-02-11
504153,101628,Clothing,234.36,4,Card,2021-11-28
504154,102654,Books,245.68,4,Netbanking,2021-11-01
504155,103611,Groceries,843.57,4,Wallet,2023-07-08
504156,102381,Clothing,197.31,3,Card,2022-10-31
504157,100288,Toys,211.14,4,Card,2023-02-12
504158,100081,Clothing,405.13,4,Card,2022-07-05
504159,101045,Clothing,51.03,3,UPI,2023-09-22
504160,102096,Electronics,437.21,3,Netbanking,2024-09-22
504161,100207,Groceries,1206.08,3,Card,2023-11-20
504162,101623,Groceries,1154.27,2,Card,2022-03-16
504163,104445,Home,4239.36,1,Card,2021-09-15
504164,100431,Groceries,202.9,1,Card,2023-02-22
504165,104735,Electronics,2458.07,2,Card,2022-07-17
504166,104303,Clothing,645.5,2,Card,2021-08-22
504167,104156,Home,637.34,2,Card,2021-01-26
504168,104336,Sports,564.75,3,Wallet,2022-06-07
504169,100379,Beauty,209.88,4,Card,2022-01-19
504170,100726,Clothing,831.27,3,Card,2022-01-28
504171,100636,Groceries,1907.89,4,Card,2022-04-07
504172,100524,Sports,2549.49,1,Wallet,2023-04-19
504173,101623,Electronics,4001.65,4,Netbanking,2024-03-07
504174,104147,Home,1896.17,2,Card,2023-01-07
504175,101238,Clothing,1220.9,1,Netbanking,2021-04-20
504176,101201,Clothing,875.87,4,Netbanking,2024-09-13
504177,103385,Groceries,2544.34,2,Wallet,2021-07-25
504178,100465,Electronics,1664.25,4,Cash,2023-12-31
504179,101788,Clothing,261.02,4,Card,2021-07-29
504180,101459,Groceries,1426.92,4,Card,2021-07-04
504181,104252,Books,726.73,1,UPI,2022-08-25
504182,102554,Toys,1137.01,4,Wallet,2023-01-29
504183,103237,Home,2793.5,2,Card,2024-11-07
504184,100615,Toys,1318.63,4,Card,2023-01-15
504185,104647,Sports,3400.85,2,Card,2023-06-10
504186,101587,Groceries,2465.21,3,Card,2022-02-03
504187,103517,Home,215.6,1,Card,2022-06-29
504188,104763,Groceries,64.06,3,Card,2023-06-26
504189,102527,Sports,632.21,3,Wallet,2022-11-13
504190,102523,Electronics,2455.91,1,Netbanking,2023-09-05
504191,100553,Beauty,363.83,3,UPI,2021-11-10
504192,101924,Home,1460.85,2,Card,2021-08-16
504193,104280,Electronics,825.51,2,Cash,2022-10-20
504194,100645,Beauty,1694.87,2,Card,2024-03-15
504195,104587,Beauty,266.36,2,Card,2023-11-12
504196,103351,Beauty,377.89,3,Wallet,2022-11-23
504197,102070,Beauty,383.32,1,UPI,2021-10-27
504198,102700,Sports,1004.13,3,Card,2023-07-16
504199,100724,Groceries,460.35,1,Wallet,2024-07-12
504200,101071,Electronics,2053.81,1,Wallet,2023-12-10
504201,101409,Groceries,561.04,3,Cash,2023-01-12
504202,101899,Groceries,1347.58,3,Card,2024-10-30
504203,104575,Groceries,3609.45,2,Card,2021-03-02
504204,101819,Home,1170.5,1,Card,2023-11-09
504205,102593,Groceries,382.73,1,UPI,2021-11-04
504206,100791,Groceries,2179.58,4,Wallet,2022-06-21
504207,103674,Sports,65.15,1,Wallet,2024-05-15
504208,102777,Electronics,405.72,2,Wallet,2024-09-10
504209,102175,Electronics,638.23,1,Card,2021-03-16
504210,104727,Clothing,311.76,4,Netbanking,2024-12-12
504211,104466,Electronics,1161.66,4,Cash,2024-09-13
504212,103315,Books,1029.74,1,Card,2024-07-28
504213,104606,Sports,676.05,2,Card,2024-01-04
504214,102804,Clothing,468.41,4,UPI,2022-08-17
504215,104126,Electronics,732.8,4,Card,2022-09-01
504216,102009,Groceries,463.02,4,Wallet,2022-09-04
504217,100413,Home,350.09,3,Card,2023-10-18
504218,104968,Books,569.29,2,Card,2023-02-24
504219,100810,Clothing,1156.58,2,Wallet,2021-08-29
504220,101234,Sports,1304.28,3,Wallet,2021-01-05
504221,100797,Groceries,473.47,1,Netbanking,2024-05-23
504222,101667,Home,3584.0,4,Netbanking,2022-05-02
504223,101424,Groceries,414.51,4,Wallet,2021-12-23
504224,103019,Groceries,1544.3,3,Wallet,2022-01-29
504225,104973,Clothing,151.99,1,UPI,2024-03-24
504226,100243,Groceries,1361.79,2,UPI,2024-11-15
504227,103895,Sports,789.31,1,UPI,2022-01-04
504228,100610,Toys,1060.28,2,UPI,2021-01-29
504229,100091,Groceries,294.12,4,Cash,2024-12-17
504230,103182,Groceries,732.07,1,UPI,2023-08-24
504231,104390,Groceries,1794.35,2,Cash,2021-01-09
504232,100867,Groceries,1798.5,1,Card,2024-05-08
504233,101692,Home,375.47,1,UPI,2021-11-30
504234,100828,Groceries,571.75,1,Card,2023-08-08
504235,104538,Home,54.59,3,UPI,2021-08-18
504236,101325,Home,163.12,2,UPI,2022-01-28
504237,102200,Electronics,212.61,2,Netbanking,2024-08-24
504238,104491,Sports,467.18,4,Card,2024-09-16
504239,102735,Toys,1757.63,2,Card,2023-02-18
504240,104663,Electronics,906.63,4,Wallet,2024-10-15
504241,104637,Home,1937.77,3,Wallet,2024-04-21
504242,102279,Home,1737.33,4,Card,2022-01-22
504243,102906,Sports,1111.57,4,Card,2021-04-19
504244,101130,Groceries,881.44,3,Card,2021-12-05
504245,104952,Beauty,3263.97,3,Netbanking,2024-05-08
504246,101371,Clothing,1060.73,3,UPI,2024-04-19
504247,103916,Clothing,841.25,1,UPI,2022-07-19
504248,101540,Sports,2490.18,2,UPI,2023-04-13
504249,101540,Toys,138.94,1,UPI,2023-11-30
504250,100495,Beauty,1330.63,4,Card,2021-08-10
504251,102772,Toys,193.93,3,Netbanking,2021-10-24
504252,101204,Groceries,2106.57,3,Netbanking,2023-11-19
504253,100713,Electronics,1938.11,1,Cash,2023-07-16
504254,101109,Clothing,890.45,4,Wallet,2024-05-10
504255,101231,Electronics,1348.26,2,UPI,2023-09-22
504256,102503,Sports,1827.37,4,Card,2023-09-16
504257,101901,Groceries,842.36,3,Card,2022-04-30
504258,100355,Clothing,2886.82,4,UPI,2021-05-10
504259,102646,Home,739.43,1,Card,2021-02-17
504260,103930,Clothing,2721.0,4,Card,2023-04-07
504261,102861,Groceries,1098.87,1,Card,2024-12-10
504262,104861,Beauty,716.66,4,Wallet,2022-08-23
504263,100473,Sports,54.93,4,Card,2023-02-09
504264,104101,Home,470.42,1,Card,2022-07-25
504265,102513,Sports,2479.23,1,Wallet,2022-04-02
504266,102589,Clothing,721.84,2,UPI,2023-12-09
504267,102580,Groceries,706.71,2,Card,2022-12-29
504268,101603,Groceries,856.63,4,Netbanking,2024-01-05
504269,101600,Beauty,454.76,3,Card,2024-06-25
504270,103157,Groceries,861.67,3,Netbanking,2021-10-17
504271,100207,Sports,615.47,2,UPI,2022-06-19
504272,102951,Groceries,2932.12,2,Card,2022-03-12
504273,103618,Beauty,1046.04,4,Netbanking,2023-04-08
504274,101764,Electronics,2206.01,1,Card,2024-11-07
504275,101071,Home,1443.38,1,UPI,2024-01-25
504276,101046,Beauty,336.83,1,Cash,2021-09-08
504277,100389,Home,2476.91,3,Card,2021-08-29
504278,100429,Sports,159.58,3,Card,2023-07-13
504279,100820,Clothing,764.44,3,Wallet,2021-11-01
504280,100086,Home,377.99,3,UPI,2022-07-11
504281,101309,Electronics,975.47,1,UPI,2023-10-15
504282,101502,Groceries,478.09,4,Card,2023-09-18
504283,104968,Sports,1589.73,4,Card,2021-05-12
504284,104958,Toys,3366.0,3,UPI,2024-11-26
504285,100914,Clothing,1531.69,3,Card,2023-10-04
504286,101045,Sports,576.78,1,Card,2022-01-11
504287,102448,Sports,1149.76,1,UPI,2022-11-18
504288,100714,Books,2682.76,4,Card,2022-01-06
504289,102503,Beauty,427.7,2,UPI,2024-12-06
504290,101963,Home,200.95,4,UPI,2021-06-04
504291,101601,Electronics,218.17,4,Card,2021-09-02
504292,104105,Groceries,869.49,4,UPI,2022-06-26
504293,104136,Groceries,1630.73,1,Card,2022-11-13
504294,104933,Beauty,1334.93,3,Wallet,2024-01-04
504295,101097,Clothing,775.92,1,Wallet,2024-05-14
504296,104447,Clothing,1618.08,3,Netbanking,2023-06-16
504297,102654,Books,1256.05,2,Card,2024-12-22
504298,102969,Beauty,1237.38,2,Wallet,2023-05-21
504299,104496,Beauty,321.34,2,Wallet,2024-12-15
504300,104710,Electronics,499.78,3,Card,2022-11-04
504301,103627,Electronics,556.69,4,UPI,2024-03-18
504302,101725,Electronics,2031.5,3,Card,2021-03-29
504303,102440,Sports,1840.58,2,Card,2024-04-06
504304,103083,Clothing,399.5,4,UPI,2024-04-27
504305,104137,Electronics,118.08,2,UPI,2024-02-12
504306,103307,Sports,1802.1,3,Card,2021-01-13
504307,101814,Groceries,682.89,4,Card,2023-05-31
504308,102057,Home,347.85,3,Netbanking,2023-09-21
504309,100231,Sports,199.34,3,Card,2024-03-26
504310,104627,Home,65.48,3,UPI,2024-04-19
504311,100421,Books,719.77,4,UPI,2021-11-16
504312,102890,Clothing,548.19,2,UPI,2021-10-19
504313,104385,Groceries,1480.73,2,Card,2022-09-15
504314,102069,Groceries,4559.38,4,UPI,2023-02-12
504315,103987,Clothing,327.99,1,Card,2023-04-20
504316,104006,Beauty,384.13,4,Netbanking,2023-07-13
504317,100281,Toys,543.72,1,Card,2024-12-27
504318,102023,Books,802.69,3,Card,2024-04-07
504319,103454,Clothing,1485.6,2,Card,2022-02-06
504320,102078,Home,570.7,3,UPI,2021-06-07
504321,102695,Home,182.05,1,UPI,2022-01-19
504322,102982,Clothing,1622.72,4,Card,2022-02-02
504323,100727,Groceries,1949.6,3,UPI,2021-02-25
504324,102022,Electronics,391.46,4,Card,2024-01-02
504325,100128,Clothing,226.47,4,Netbanking,2023-08-28
504326,100719,Groceries,950.43,1,Card,2023-01-30
504327,102543,Beauty,330.31,4,Netbanking,2022-04-18
504328,102857,Sports,612.4,1,Wallet,2024-04-18
504329,200017,Home,1852.65,4,Wallet,2021-07-13
504330,103773,Electronics,347.55,4,Cash,2023-03-08
504331,101841,Home,2019.48,4,Card,2024-11-08
504332,104600,Home,1395.1,2,Card,2023-01-30
504333,101911,Clothing,347.73,4,Card,2024-06-06
504334,100719,Home,946.88,3,Card,2023-03-06
504335,103787,Beauty,1192.52,2,Card,2023-04-16
504336,102822,Sports,318.19,1,UPI,2022-11-06
504337,101906,Clothing,237.91,4,UPI,2021-09-23
504338,101762,Groceries,959.01,1,Wallet,2023-03-05
504339,100725,Clothing,1470.38,3,Card,2023-12-31
504340,101685,Toys,800.74,3,UPI,2021-04-01
504341,100130,Beauty,137.14,3,Card,2024-01-05
504342,102496,Electronics,3161.73,3,Netbanking,2022-03-21
504343,104501,Beauty,1474.8,4,Wallet,2024-05-05
504344,103970,Groceries,1214.88,1,Card,2024-04-22
504345,100128,Home,1288.13,1,Card,2021-03-18
504346,104415,Beauty,660.21,1,Card,2024-08-13
504347,102234,Home,5042.62,2,UPI,2024-11-12
504348,100931,Clothing,220.82,2,Card,2021-11-18
504349,103758,Groceries,1662.53,4,Netbanking,2022-02-25
504350,101588,Groceries,705.49,2,UPI,2022-06-30
504351,101244,Beauty,2605.33,3,UPI,2024-08-22
504352,100785,Beauty,1565.88,4,Netbanking,2021-12-12
504353,102423,Beauty,1041.33,4,Netbanking,2022-12-16
504354,100444,Groceries,3380.83,4,UPI,2022-12-26
504355,103923,Beauty,2972.56,1,Card,2022-10-12
504356,102324,Electronics,114.5,2,UPI,2024-07-08
504357,102210,Groceries,306.71,3,UPI,2024-10-01
504358,100005,Clothing,1402.59,4,Wallet,2022-10-21
504359,104084,Clothing,3108.79,3,UPI,2021-05-29
504360,102451,Electronics,725.24,4,UPI,2022-02-22
504361,102175,Electronics,96.87,3,UPI,2023-11-19
504362,103804,Home,1287.02,1,Card,2023-02-05
504363,100295,Groceries,309.83,3,Card,2024-04-27
504364,101816,Electronics,1014.42,2,Card,2021-03-06
504365,102866,Clothing,632.74,3,Card,2022-11-07
504366,102279,Groceries,1029.81,4,Card,2021-08-12
504367,100888,Home,3283.62,4,UPI,2022-04-21
504368,101476,Toys,848.17,1,Cash,2021-11-22
504369,101479,Groceries,92.17,1,Netbanking,2024-04-30
504370,104958,Books,1093.63,4,Card,2021-03-29
504371,101611,Electronics,522.98,4,Card,2021-06-07
504372,100994,Electronics,1856.82,3,Card,2024-07-20
504373,104105,Sports,811.69,4,Card,2023-07-29
504374,102070,Sports,1672.83,1,Card,2024-09-17
504375,102197,Clothing,2923.92,1,UPI,2021-10-09
504376,102720,Groceries,589.82,2,Card,2022-10-19
504377,102987,Beauty,5503.78,2,Card,2021-06-12
504378,102962,Books,244.76,4,UPI,2024-04-12
504379,100159,Books,1289.16,3,Card,2024-02-06
504380,104088,Home,92.46,4,UPI,2023-06-20
504381,100948,Sports,337.52,1,Card,2024-08-17
504382,101436,Beauty,1255.42,1,Card,2021-11-27
504383,100850,Beauty,106.75,1,Card,2021-05-24
504384,103833,Books,178.82,4,Card,2023-12-18
504385,102914,Beauty,462.7,4,Card,2024-08-14
504386,103770,Home,1078.6,2,Card,2024-04-26
504387,103279,Groceries,69.33,1,Card,2022-03-16
504388,100496,Home,840.16,2,UPI,2022-05-03
504389,101484,Beauty,1229.38,1,Card,2024-11-14
504390,102522,Groceries,668.05,2,Card,2023-11-10
504391,101499,Electronics,134.04,4,UPI,2024-05-20
504392,101009,Groceries,1182.62,3,UPI,2022-06-20
504393,104374,Books,1167.18,3,Card,2023-08-21
504394,103737,Beauty,896.37,1,Card,2022-12-29
504395,101710,Groceries,1467.66,4,Card,2022-10-12
504396,103821,Electronics,329.53,1,Card,2022-10-27
504397,103137,Home,1411.86,2,UPI,2024-05-28
504398,100016,Home,261.3,4,UPI,2023-09-05
504399,101870,Electronics,648.47,2,UPI,2023-05-24
504400,101431,Books,133.95,2,Card,2021-06-22
504401,101071,Home,2101.95,1,Netbanking,2023-09-01
504402,101235,Home,977.23,2,Wallet,2021-01-01
504403,104710,Beauty,4300.59,1,Card,2023-11-15
504404,102422,Groceries,3473.55,2,Card,2024-05-12
504405,104256,Home,7902.68,1,UPI,2023-05-30
504406,101053,Home,178.12,2,UPI,2024-05-09
504407,100855,Books,1169.45,2,UPI,2023-07-27
504408,104451,Electronics,678.24,2,Wallet,2024-04-29
504409,102464,Sports,962.85,1,Card,2023-05-23
504410,104492,Home,493.13,4,Card,2022-02-13
504411,100297,Beauty,109.12,3,Card,2024-08-20
504412,104578,Beauty,1526.18,3,Card,2023-01-14
504413,102042,Electronics,4101.23,1,Card,2022-08-01
504414,100751,Groceries,962.12,1,Card,2021-03-23
504415,103422,Groceries,529.82,3,UPI,2022-08-26
504416,103976,Clothing,3392.14,4,Card,2022-07-01
504417,100213,Toys,594.33,4,UPI,2024-07-09
504418,104930,Electronics,3001.5,3,Card,2021-06-26
504419,103480,Clothing,2372.96,2,Card,2022-10-18
504420,101582,Beauty,952.74,2,Card,2024-05-23
504421,100727,Toys,1405.65,1,Card,2023-09-15
504422,101934,Home,1496.04,3,UPI,2021-05-21
504423,101084,Beauty,1279.63,3,UPI,2021-09-25
504424,102458,Groceries,260.3,1,UPI,2021-05-19
504425,103912,Groceries,1466.21,4,Card,2023-12-07
504426,103317,Electronics,53.87,4,Wallet,2023-12-20
504427,102152,Clothing,1535.6,3,Card,2022-07-15
504428,100556,Clothing,1021.18,2,Netbanking,2023-12-21
504429,104773,Groceries,410.94,3,Card,2024-01-24
504430,101325,Electronics,2004.13,3,Card,2023-01-01
504431,101368,Groceries,673.6,2,UPI,2021-02-09
504432,103232,Groceries,848.12,3,Netbanking,2024-10-01
504433,103845,Toys,83.68,4,UPI,2024-09-12
504434,104911,Books,665.63,4,Card,2022-03-13
504435,104833,Electronics,269.79,2,Card,2022-02-10
504436,104568,Groceries,437.79,4,Wallet,2023-01-14
504437,102147,Beauty,398.65,2,Card,2024-05-19
504438,100820,Electronics,106.54,2,Card,2021-02-07
